129.6	44.57	0.38	0.28	0.2	0.32	0.07	-0.13	-0.47	-0.16	0.19	-0.24	0.23	0.18	0.18	-0.2	-0.68	-0.1	1.11	0.09	-0.63	0.15	0.16	0.4	0.5	-0.82	0.29	-0.17	0.52	0.29	0.19	-0.35	-0.18	-0.45	-0.28	-0.01	-0.1	-0.25	0.24	0.38	0.18	-0.27	-0.14	0.26	-0.42	-0.23	-0.24	0.19	-0.4	-0.21	-0.11	-0.27	0.08	0.12	0.25	-0.1
131.15	44.38	0.37	0.31	-0.07	0.16	-0.08	-0.25	0	-0.34	-0.02	-0.12	0.16	0.71	0.17	-0.16	-0.55	-0.56	0.71	0.3	-0.5	0.33	-0.04	0.38	0.44	-1.06	0.38	-0.1	0.41	0.34	0.35	-0.02	0.01	-0.68	-0.26	0.13	-0.26	-0.11	-0.02	0.1	0.25	-0.31	-0.15	0.02	-0.72	0.04	-0.17	0.09	-0.12	-0.22	0.37	-0.2	-0.01	-0.14	0.79	-0.22
116.07	43.95	0.61	0.59	0.16	-0.08	0.35	0.09	-0.31	0.08	-0.09	-0.37	0.12	-0.32	-0.21	0.68	-0.52	-0.08	0.68	-0.2	-0.46	0.44	-0.1	0.01	0.16	-0.54	-0.27	-0.41	0.11	0.12	-0.63	-0.51	0.25	-0.73	-0.68	0.15	0.25	-0.54	-0.24	-0.14	0.66	0.3	0.39	-0.32	-0.88	1.02	0.68	0.91	-0.62	-0.42	-0.25	0.68	-0.08	0.14	0.35	-0.19
118.07	43.6	0.68	0.88	0.33	-0.04	-0.06	0.1	-0.05	0.25	-0.33	-0.58	-0.04	0.11	-0.25	0.49	-0.41	-0.53	0.8	0.11	-0.33	-0.12	0.23	0.37	0.53	-0.53	0.12	-0.22	0.49	0.18	-0.43	-0.46	0.3	-0.39	-0.79	0	0.01	-0.43	-0.16	-0.26	0.13	0.15	0.6	-0.35	-0.69	0.8	0.38	0.63	-0.53	-0.59	0.1	0.03	-0.2	-0.17	0.83	-0.83
121.28	43.6	0.57	0.67	0.17	0.23	-0.3	0	-0.23	-0.43	-0.01	-0.45	0.13	-0.29	-0.33	0.73	-0.45	-0.43	0.94	0.05	-0.21	-0.06	0.23	0.18	0.53	-1.05	0.09	-0.43	0.18	0.17	0.2	-0.76	-0.14	-0.4	-0.56	0.33	0.18	-0.38	0.3	0.05	-0.17	0.47	0.52	-0.16	-0.43	0.01	0.7	0.09	-0.64	-0.37	0.41	0.4	-0.38	0.17	1.02	-0.87
122.27	43.6	0.64	0.51	0.02	-0.07	-0.28	0.14	0	-0.11	0.46	-0.13	0.2	-0.36	-0.32	0.22	-0.48	-0.49	1.17	-0.01	-0.41	-0.19	0.16	0.06	0.39	-1.13	0	-0.23	0.42	0.24	0.44	-0.42	-0.04	-0.52	-0.38	0.33	-0.02	-0.31	0.32	-0.27	0.02	0.32	0.47	-0.28	-0.41	-0.19	0.81	-0.13	-0.59	-0.22	0.51	0.35	-0.3	-0.04	0.8	-0.65
123.53	43.5	0.32	0.58	-0.02	-0.1	0.06	0.42	0.66	0.1	0.25	0.17	0.09	-0.05	-0.14	0.17	-0.33	-0.37	0.91	-0.14	-0.19	0.07	0.2	-0.02	0.29	-0.8	-0.05	-0.25	-0.01	0.34	0.47	-0.43	0	-0.53	-0.28	-0.1	-0.03	-0.28	0.35	-0.2	0.16	0.16	0.62	-0.38	-0.33	0.01	0.73	-0.28	-0.6	-0.37	0.47	-0.03	-0.45	-0.55	0.29	-0.52
124.33	43.18	0.36	0.73	0.02	-0.19	0.03	0.25	0.19	0.11	0.44	-0.03	-0.05	0.12	0.05	0.45	-0.2	-0.33	0.81	-0.03	-0.2	-0.28	0.36	0.14	0.23	-0.74	-0.49	0.05	0.42	0.28	0.38	-0.28	-0.16	-0.3	-0.07	-0.27	0.09	-0.19	0.19	-0.13	0.38	-0.07	0.33	-0.28	-0.27	0.03	0.19	-0.07	-0.54	-0.39	0.21	0	-0.27	-0.44	0.12	-0.42
125.22	43.9	0.3	0.7	-0.07	0.17	0.22	0.33	0.43	-0.11	0.37	-0.08	0.18	0.12	-0.04	0.15	-0.58	-0.34	1.11	-0.05	-0.25	-0.19	-0.01	0.24	0.33	-0.93	-0.14	-0.12	0.46	0.41	0.67	-0.55	-0.04	-0.43	-0.27	-0.37	0.09	-0.06	-0.21	-0.2	0.1	0.18	0.03	-0.05	-0.46	-0.04	0.24	-0.06	-0.45	-0.38	0.31	-0.26	-0.09	-0.31	0.37	-0.51
126.02	43.3	0.11	0.41	0.36	-0.19	-0.16	-0.17	0.03	-0.26	0.62	-0.15	0.14	0.28	-0.13	0.28	-0.88	0	1.04	-0.17	-0.29	-0.24	0.32	0.27	0.42	-0.91	-0.32	0.08	0.6	0.18	0.28	-0.52	-0.03	-0.39	-0.56	-0.41	0	-0.34	-0.18	-0.04	0.43	0.31	0.17	0.21	-0.26	0.17	0.13	0.31	-0.42	-0.17	0.16	-0.17	0.02	-0.11	0.32	-0.24
126.52	43.7	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	-0.15	1.09	0.07	-0.6	-0.07	0.2	0.15	0.52	-0.82	-0.24	0.13	0.58	0.27	0.44	-0.37	0.12	-0.31	-0.41	-0.13	0.21	-0.13	0.05	0.08	0.41	0.39	0.19	0.38	-0.16	0.19	0.23	0.14	-0.49	-0.27	0.22	-0.07	-0.18	0	0.67	-0.21
126.47	43.95	0.09	0.72	0.17	-0.09	-0.25	-0.12	0.17	-0.18	0.45	-0.28	0.35	0.26	0.19	0.26	-0.67	-0.1	1.28	0.09	-0.51	-0.09	0	0.12	0.64	-0.79	-0.09	-0.2	0.46	0.11	0.5	-0.4	-0.18	-0.39	-0.37	-0.29	0.13	-0.06	-0.07	0.15	0.2	0.17	-0.04	0.19	-0.42	0.05	0	0.1	-0.63	-0.32	0.21	-0.18	-0.17	-0.03	0.26	-0.42
127.33	43.7	0.15	0.42	0.58	0.08	-0.12	-0.25	0.08	-0.01	0.28	-0.17	0.2	0.19	0.22	0.21	-0.8	-0.06	1.32	-0.06	-0.76	-0.16	0.23	0.14	0.61	-0.83	-0.01	-0.14	0.58	0.1	0.52	-0.52	-0.08	-0.26	-0.38	-0.1	0.15	-0.21	0.03	0.32	-0.01	-0.14	0.05	0.32	-0.08	-0.07	-0.14	0.2	-0.79	-0.5	0.14	-0.34	-0.19	-0.08	0.21	-0.13
128.2	43.37	0.31	0.45	0.13	0.12	0.24	-0.15	-0.03	-0.21	0.22	-0.33	0.29	0.17	-0.11	0.17	-0.58	-0.23	1.17	0.31	-0.44	0.2	0.29	0.22	0.56	-1.01	0.36	-0.12	0.65	0.14	0.2	-0.46	-0.27	-0.52	-0.92	0.03	-0.18	-0.22	0.08	0.09	0.1	-0.21	0.49	0.32	-0.55	0.04	0.03	0.04	-0.63	-0.65	0.15	-0.3	-0.02	0.15	0.59	-0.35
130.25	43.7	0.36	-0.05	0	0.08	0.28	-0.18	-0.39	0.09	0.04	-0.46	0.21	0.37	-0.11	0.11	-0.58	-0.38	1.05	0.41	-0.52	0.19	0.37	0.5	0.48	-0.99	0.13	-0.36	0.39	0.17	0.04	-0.2	-0.28	-0.27	-0.56	0.1	-0.09	-0.2	0.19	-0.03	0.45	-0.14	0.06	0.27	-0.7	-0.04	-0.27	0.1	-0.16	-0.02	0.3	-0.21	0.12	0.17	0.34	-0.31
129.77	43.33	0.42	0.15	-0.08	-0.11	0.09	-0.3	0.02	0.36	-0.04	-0.52	-0.03	0.13	-0.1	0.1	-0.43	-0.38	0.95	0.24	-0.27	0.16	0.39	0.19	0.39	-0.8	0.21	-0.29	0.37	0.17	0.08	-0.08	-0.14	-0.35	-0.73	0.17	-0.07	-0.18	0.31	0.12	0.13	-0.04	0.09	0.1	-0.51	-0.13	-0.07	0.04	-0.12	-0.48	0.06	-0.26	0.44	-0.21	0.86	-0.14
116.47	42.18	0.39	0.7	-0.26	-0.32	0.4	-0.04	-0.07	0.34	0.03	-0.49	0.28	0.11	-0.53	0.61	-0.39	-0.55	0.78	-0.07	-0.58	0.19	0.09	0.05	-0.11	-0.87	0.01	-0.55	0.08	-0.01	-0.58	-0.07	0.02	-0.02	-0.45	0.2	0.51	-0.46	-0.27	-0.3	0.31	0.14	0.52	-0.3	-0.66	0.62	0.49	0.82	-0.31	-0.62	0.38	0.41	-0.09	0.07	0.88	-0.49
119.03	42.95	0.38	0.89	0.03	0.06	0.09	0.04	-0.02	-0.5	-0.04	-0.57	-0.12	0.34	-0.25	0.65	-0.1	-0.72	0.64	0.14	-0.43	0.23	0.09	0.3	0.47	-1.1	0.1	0.09	0.46	0.2	-0.33	-0.58	0.16	-0.1	-0.92	0.04	0	-0.59	0.11	-0.3	0.22	0.26	0.76	-0.25	-0.43	0.4	0.79	0.44	-0.47	-0.28	0.21	0.18	-0.49	0.02	0.6	-0.54
118.93	42.27	0.22	1.01	-0.26	0.09	0.29	-0.21	-0.02	-0.14	0.06	-0.45	-0.14	0.53	-0.32	0.31	-0.14	-0.67	0.24	-0.09	-0.53	0.31	0.14	0.47	0.4	-0.84	0.08	-0.23	0.32	0.09	-0.49	-0.45	0.15	-0.3	-0.92	0.28	0.1	-0.58	0.23	-0.23	0.47	0.23	0.52	-0.19	-0.26	0.04	1.04	0.34	-0.46	-0.37	0.28	0.26	-0.35	-0.23	0.46	-0.34
120.7	42.33	0.31	1.12	0.08	-0.19	-0.32	-0.02	-0.13	-0.21	0.49	-0.42	-0.37	0.02	-0.06	0.34	-0.41	-0.94	0.7	-0.15	-0.35	0.26	0.5	0.29	0.22	-0.83	0.16	-0.02	0.47	0.19	0.1	-0.36	0.01	-0.32	-0.61	0.12	0.03	-0.46	0.27	-0.28	0.28	0.33	0.75	-0.37	-0.46	-0.33	0.99	0.06	-0.47	-0.4	0.35	0.21	-0.36	0.07	0.33	-0.44
122.53	42.42	0.29	0.59	-0.11	-0.24	-0.04	0.29	0.15	0.14	-0.06	-0.19	-0.2	0.19	0	0.19	-0.09	-0.37	0.82	-0.14	-0.19	-0.19	0.74	0.15	0.27	-0.53	-0.37	0.03	0.01	0.1	0.26	-0.12	0.07	-0.81	0.07	0.1	-0.12	-0.27	0.51	-0.06	0.61	-0.01	0.37	-0.26	-0.4	-0.03	0.29	0.18	-0.43	-0.52	0.28	0.11	-0.25	-0.77	0.16	-0.07
121.72	42.08	0.23	0.77	-0.19	-0.1	-0.2	0.08	0.16	-0.1	0.11	-0.36	-0.37	-0.08	0.14	0.15	-0.3	-0.48	0.89	-0.1	-0.11	-0.13	0.78	0.07	0.03	-0.6	-0.24	0.07	0.05	0.21	-0.06	-0.03	0.19	-0.45	-0.08	0.43	-0.01	-0.3	0.18	-0.07	0.47	0.16	0.4	-0.38	-0.32	-0.31	0.4	0.06	-0.3	-0.62	0.36	0.31	-0.12	-0.4	0.4	-0.23
124.05	42.53	0.55	0.66	0.19	-0.36	-0.01	0	0.18	-0.01	0.43	-0.19	0.01	0	-0.31	0.29	-0.21	-0.38	0.75	-0.15	-0.4	-0.36	0.31	0.27	0.24	-0.67	-0.38	-0.04	0.33	0.26	0.31	-0.18	0.08	-0.5	-0.2	-0.33	0.12	-0.29	0.42	-0.14	0.46	-0.02	0.35	-0.06	-0.16	-0.02	0.23	0.1	-0.37	-0.4	0.11	0.05	-0.2	-0.35	0.25	-0.39
124.92	42.1	0.48	0.47	0.23	-0.17	0.12	0.02	0.01	-0.4	0.17	-0.22	-0.15	0.3	0.02	-0.01	-0.37	-0.03	0.95	-0.26	-0.48	-0.38	0.51	0.06	0.22	-0.83	-0.26	0.19	0.52	0.3	0.25	-0.13	-0.14	-0.24	-0.19	-0.51	0.07	-0.35	0.27	-0.26	0.1	0.36	0.17	-0.23	-0.25	-0.07	0.27	0.38	-0.28	-0.42	-0.14	0.02	-0.15	-0.02	0.49	-0.11
126.05	42.97	0.15	0.37	0.12	-0.21	0	-0.06	0.12	-0.16	0.63	-0.19	0.14	0.22	0.01	0.37	-0.86	0.11	1.05	-0.22	-0.18	-0.18	0.42	0.16	0.36	-0.94	-0.33	0.13	0.6	0.3	0.27	-0.45	-0.23	-0.18	-0.52	-0.29	0.07	-0.32	-0.08	0.06	0.09	0.39	0.19	0.01	-0.39	0.1	0.19	0.27	-0.48	-0.36	0.12	-0.21	-0.06	-0.21	0.24	-0.22
125.63	42.53	0.43	0.56	0.2	-0.21	-0.09	0.15	0.25	-0.11	0.47	-0.22	0.06	0.23	0.07	0.28	-0.64	-0.08	1.13	-0.35	-0.42	-0.26	0.34	0.19	0.16	-0.94	-0.12	0.27	0.65	0.31	0.27	-0.22	-0.05	-0.3	-0.3	-0.22	0.25	-0.44	0.14	-0.17	0.22	0.49	0.14	0.04	-0.62	-0.23	0.2	0.3	-0.58	-0.4	0.08	-0.1	-0.16	-0.25	0.09	-0.23
126.75	42.98	0.37	0.35	0.27	0.04	-0.17	-0.1	0.02	-0.24	0.45	-0.17	0.12	0.31	0.17	0.23	-0.91	0.05	1.13	-0.19	-0.37	-0.05	0.53	0.1	0.54	-0.8	-0.28	0.2	0.55	0.35	0.31	-0.46	-0.14	-0.26	-0.52	-0.19	0.01	-0.33	-0.03	0.17	0.08	0.21	0.08	0.13	-0.18	-0.08	0.02	0.24	-0.6	-0.34	0.1	-0.25	0.04	-0.34	0.37	-0.47
126.82	42.35	0.2	0.23	0.33	-0.28	-0.1	0.14	0.03	-0.34	0.52	-0.14	0.25	0.12	-0.2	0.15	-0.63	-0.18	1.23	-0.09	-0.52	-0.17	0.48	0.27	0.11	-0.91	-0.3	0.28	0.74	0.38	-0.06	-0.37	0.13	-0.26	-0.49	0.14	0.05	-0.46	0.09	-0.11	-0.05	0.23	0.08	0.15	-0.66	-0.05	0.36	0.12	-0.36	-0.33	0.15	-0.24	0.27	-0.01	0.65	-0.34
127.57	42.1	0.25	0.44	0.06	-0.18	0.08	0.31	-0.11	-0.38	0.58	-0.34	0.14	0.21	-0.22	0.24	-0.6	-0.3	1.21	0.05	-0.54	-0.09	0.48	0.24	0.18	-0.79	-0.28	0.1	0.55	0.11	-0.01	-0.18	0.01	-0.25	-0.74	0.26	0.2	-0.37	0.34	-0.26	0.03	0.36	-0.02	0.05	-0.79	0.04	0.38	0.26	-0.61	-0.47	-0.11	-0.18	0.22	-0.07	0.92	-0.5
128.25	42.53	0.18	0.52	0.25	0.05	-0.02	0.1	0.07	-0.22	0.39	-0.29	0.12	-0.03	0.02	0.42	-0.47	-0.42	1.47	0.52	-0.55	-0.25	0.43	0.12	0.35	-0.84	-0.34	0.18	0.71	0.07	0.02	-0.4	0.16	-0.57	-0.86	0.28	0.22	-0.31	0.15	-0.07	0.09	0.09	-0.01	0.18	-0.88	0.05	0.22	0.19	-0.72	-0.58	0.23	-0.14	0.41	-0.03	0.41	-0.67
128.08	42.02	-0.21	0.24	-0.26	-0.51	0.32	0.32	0.32	0.32	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.04	-0.06	-0.14	-0.12	-0.12	-0.06	-0.83	-0.4	-0.1	0.61	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04
129.47	42.88	0.33	0.01	-0.05	-0.06	0.09	-0.29	0.2	0.16	0.03	-0.22	0.18	0.18	-0.33	0.11	-0.57	-0.66	0.98	0.52	-0.29	0.14	0.3	0.36	0.42	-0.81	0.4	-0.38	0.46	0.15	0.12	-0.13	-0.17	-0.36	-0.88	0.05	0.2	-0.17	0.36	-0.1	0.18	0.05	-0.12	0.04	-0.56	-0.18	-0.13	0.1	-0.27	-0.37	0.21	0.01	0.25	-0.07	1.03	-0.32
116.63	41.22	-0.15	1.11	-0.62	-0.15	0.13	0.02	-0.22	-0.34	0.4	-0.55	0.08	0.08	-0.41	0.01	-0.23	-0.21	0.22	-0.13	-0.27	0.27	0.4	0.33	0	-0.58	-0.26	-0.26	-0.31	-0.08	-0.57	0.15	0.36	0.22	-0.54	0.53	0.29	-0.41	-0.3	-0.02	-0.23	0.03	0.08	-0.04	-0.2	0.14	0.68	0.55	-0.09	0.19	0.4	0.59	-0.27	0.12	0.1	-0.01
117.75	41.93	-0.32	1.03	-0.39	-0.3	-0.02	-0.17	-0.26	0.03	0.12	-0.47	0.02	0.28	-0.56	0.16	-0.23	-0.43	0.15	-0.35	-0.27	0.19	0.26	0.32	0.17	-0.85	-0.06	-0.38	0.02	0.02	-0.54	-0.16	0.11	-0.02	-0.45	0.4	0.38	-0.41	-0.25	-0.21	-0.22	0.27	0.51	-0.09	-0.16	0.2	0.67	0.26	-0.05	-0.11	0.44	0.57	0.07	0.15	0.78	0.02
120.45	41.55	0.16	1.05	0.03	0.08	-0.22	0.07	-0.08	-0.13	0.82	-0.45	-0.33	0.4	0.24	0.17	-0.48	-0.79	0.69	0.04	-0.48	0.27	0.83	0.37	0.1	-0.51	-0.01	-0.3	0.42	0.05	0	-0.08	0.33	-0.28	-0.59	0.28	0.01	-0.59	-0.06	-0.3	0.2	0.09	0.32	-0.68	-0.55	-0.1	0.52	0.18	-0.45	-0.39	0.12	0.31	-0.14	-0.14	0.28	-0.07
119.7	41.38	0.41	0.91	-0.21	-0.22	0.09	-0.09	-0.22	-0.26	0.77	-0.5	-0.31	0.19	-0.47	0.19	-0.41	-0.82	0.45	0	-0.41	0.29	0.62	0.38	-0.02	-0.68	-0.13	-0.08	0.45	0.1	-0.14	0	0.45	-0.21	-0.57	0.35	0.21	-0.32	0.02	-0.16	0.2	-0.03	0.41	-0.39	-0.51	-0.05	0.43	0.2	-0.17	-0.22	0.12	0.42	-0.08	-0.12	0.32	-0.08
122.83	41.98	0.38	0.76	0	-0.42	-0.03	0.2	0.17	-0.04	0.15	-0.18	-0.19	-0.13	-0.26	0	-0.11	-0.42	0.72	-0.28	-0.1	-0.07	0.8	0.04	0.18	-0.34	-0.27	-0.05	0.08	0.15	0.02	0.08	-0.04	-0.64	0.03	0.03	0	-0.24	0.45	-0.43	0.58	-0.03	0.31	-0.15	-0.33	-0.13	0.2	0.43	-0.3	-0.41	0.06	0.44	-0.21	-0.6	0.3	-0.05
122.08	41.68	0.21	0.33	-0.07	0.15	0.11	0.36	0.39	-0.21	0.23	-0.17	-0.32	0.34	-0.03	0.06	-0.25	-0.41	0.42	-0.3	0.11	0.12	0.92	0.08	0.23	-0.23	-0.13	-0.11	-0.04	0.2	-0.29	0.1	0.09	-0.51	-0.04	0.31	-0.09	-0.47	0.57	-0.41	0.6	-0.24	0.04	-0.19	-0.31	-0.16	-0.23	0.49	-0.22	-0.47	-0.1	0.18	-0.3	-0.61	0.05	0.08
121.12	41.13	0.12	0.29	-0.18	0.22	0	0.48	0.19	-0.64	0.72	-0.28	-0.28	0.3	0.07	-0.1	-0.2	-0.41	0.04	-0.21	0.1	0.11	1.01	0	-0.25	-0.55	-0.51	-0.11	-0.1	-0.13	-0.23	0.11	0.08	-0.43	0.02	0.48	-0.11	-0.28	0.11	-0.07	0.41	-0.13	0.22	-0.14	-0.4	-0.09	0.07	0.81	-0.12	-0.39	0.31	0.2	-0.08	-0.25	0.12	-0.06
123	41.08	0.84	0.72	0	-0.3	0.13	0.04	0.12	-0.15	0.44	-0.29	-0.48	-0.09	-0.3	-0.03	-0.15	-0.44	0.68	-0.26	-0.26	-0.17	0.48	0.02	0.04	-0.72	-0.36	0.05	0.64	0.19	0.17	0.26	0.3	-0.19	0.01	-0.18	-0.14	-0.32	0.14	-0.25	0.5	0.25	0.09	-0.33	-0.23	-0.29	0.31	0.21	-0.2	-0.55	0.04	0.21	-0.06	-0.21	0.42	-0.14
123.45	41.73	0.72	0.8	0.13	-0.29	0.18	0.13	0.19	-0.25	0.45	-0.19	-0.25	-0.06	-0.06	0.14	-0.04	-0.35	0.84	-0.06	-0.33	-0.29	0.47	-0.07	0.06	-0.63	-0.41	-0.06	0.32	0.17	-0.07	0.11	-0.09	-0.46	-0.02	-0.11	-0.08	-0.34	0.17	-0.16	0.33	0.04	0.19	-0.24	-0.14	-0.23	0.29	0.33	-0.38	-0.56	-0.1	0.28	-0.07	-0.19	0.28	-0.27
123.78	41.32	0.55	0.69	0.41	-0.28	0.29	-0.08	-0.08	-0.21	-0.08	-0.04	-0.3	-0.03	-0.35	-0.07	0.06	-0.21	0.61	-0.34	-0.28	-0.34	0.71	0.09	0.01	-1	-0.29	-0.04	0.45	0.3	0.36	0.28	-0.11	-0.31	-0.22	-0.08	-0.08	-0.32	0.36	-0.15	0.24	0.46	0.22	-0.29	-0.4	-0.05	0.15	0.34	-0.26	-0.62	0.01	0.21	0.12	-0.02	0.25	-0.05
124.08	41.92	0.42	0.76	0.09	-0.43	0.24	0.01	0.13	-0.21	0.12	-0.13	-0.2	0.1	-0.06	-0.1	-0.23	-0.22	0.92	-0.41	-0.38	-0.37	0.58	-0.01	0.05	-0.66	-0.57	0.07	0.48	0.3	0.31	0.05	-0.06	-0.3	-0.06	-0.29	0.11	-0.43	0.31	-0.28	0.4	0.35	0.45	-0.15	-0.06	-0.03	0.1	0.28	-0.15	-0.43	0.02	0.01	-0.2	-0.19	0.3	-0.35
125.9	41.68	0.15	0.59	0.13	-0.03	0.27	0.42	0	-0.28	-0.05	-0.17	-0.23	0.08	-0.11	0.12	-0.29	0.08	0.94	-0.07	-0.48	-0.19	0.75	0.11	0.06	-0.68	-0.19	0.13	0.48	0.2	-0.35	-0.04	-0.03	-0.13	-0.27	-0.47	0.02	-0.2	0.25	-0.15	0.12	0.31	-0.15	0.04	-0.33	-0.12	-0.09	0.36	-0.12	-0.24	-0.05	-0.14	-0.1	-0.05	0.45	-0.09
125.35	41.27	0.15	0.31	0.26	-0.12	0.24	0.32	-0.06	-0.16	-0.12	-0.46	-0.16	-0.13	-0.1	0.01	-0.22	0.11	0.8	-0.12	-0.41	-0.24	0.86	0.24	-0.2	-0.78	0.05	0	0.34	0.06	-0.19	0.19	-0.11	-0.12	-0.19	-0.44	0.07	-0.11	0.2	-0.13	0.34	0.43	-0.22	-0.1	-0.31	-0.31	-0.21	0.19	-0.25	-0.37	0.23	0.23	-0.05	0.02	0.48	0.15
126.92	41.8	0.09	0.2	0.04	-0.16	0.17	0.32	-0.22	-0.09	0.1	-0.45	-0.06	0.22	-0.05	0.31	-0.51	-0.36	1.04	-0.07	-0.3	-0.08	1	0.25	0.05	-0.37	-0.04	0.23	0.5	0.09	-0.21	-0.09	0.1	-0.07	-0.47	-0.06	0.16	-0.44	0.16	-0.45	0.13	0.49	-0.32	0.03	-0.3	0.18	0.06	0.04	-0.49	-0.31	0.11	-0.07	0.05	-0.11	0.35	-0.1
126.15	41.1	0.06	0.12	0.05	0	0.16	0.51	-0.17	-0.17	-0.43	-0.55	-0.12	-0.03	0.01	0.11	-0.21	0.15	1.19	0.04	-0.22	-0.07	0.68	0.45	-0.24	-0.37	0.15	0.23	0.37	0.13	-0.23	0.3	-0.01	0.12	-0.61	-0.26	-0.02	-0.3	0.01	-0.44	0.24	0.45	-0.16	-0.17	-0.39	-0.04	-0.28	0.05	-0.14	-0.37	0.19	-0.12	-0.02	-0.07	0.33	-0.13
128.17	41.35	0.41	0.26	-0.38	-0.19	0.15	0.4	-0.31	0.07	0.15	-0.31	0.04	0.03	-0.16	0.16	-0.77	-0.34	0.77	0.22	-0.42	-0.11	0.24	0.05	0.03	-0.83	-0.08	-0.23	0.38	0.19	-0.15	0.07	0.12	-0.35	-0.95	0.22	0.21	-0.35	0.31	-0.29	0.07	0.32	0.39	0.43	-0.76	0.4	0.3	0.63	-0.53	-0.59	0.4	0.22	0.33	-0.03	0.65	-0.36
114.88	40.78	0.22	0.72	-0.22	-0.29	0.01	0.12	-0.23	-0.34	0.58	-0.51	0.01	0.04	-0.16	0.03	-0.51	-0.18	0.47	0.06	-0.22	0.19	0.38	0.1	-0.13	-0.21	0.25	-0.41	-0.29	-0.04	-0.51	0.33	0.32	0.15	-0.55	0.25	0.39	-0.48	0.06	0.12	-0.23	-0.21	0.34	-0.3	-0.12	-0.15	0.45	0.74	-0.2	0.13	-0.14	0.19	-0.18	0.05	0.51	-0.34
115.5	40.4	-0.23	0.69	-0.2	-0.1	-0.25	0.05	0.01	-0.29	0.38	-0.68	0	-0.11	-0.28	0.03	-0.34	-0.37	0.62	-0.12	-0.17	0.14	0.53	0.17	-0.07	0.05	-0.28	-0.36	-0.47	0.09	-0.48	0.46	0.43	0.35	-0.59	0.18	0.41	-0.37	-0.19	0.21	-0.24	-0.04	0.26	-0.36	-0.09	0.17	0.59	0.85	0.05	-0.31	0.03	0.26	-0.13	0.04	0.25	-0.24
116.87	40.38	-0.1	0.49	-0.16	0.09	0.14	0.33	-0.1	-0.45	0.27	-0.26	-0.11	0.01	-0.15	-0.09	-0.44	-0.49	-0.17	0.14	-0.04	-0.14	0.01	0.13	-0.15	-0.24	-0.37	-0.04	-0.03	0.27	-0.48	0.24	0.24	0.18	-0.26	0.2	-0.08	-0.45	-0.11	0.11	0.04	0.35	0.06	-0.21	-0.26	0.36	0.28	0.74	0.34	0.09	0.42	0.28	-0.51	-0.29	0.1	0.36
117.93	40.97	-0.1	0.92	-0.13	-0.01	-0.14	0.04	-0.19	-0.42	0.53	-0.45	-0.13	0.14	-0.23	-0.06	-0.47	-0.55	-0.09	-0.15	-0.37	0.21	0.27	0.23	0	-0.52	-0.31	-0.51	0.08	-0.02	-0.51	-0.04	0.44	0.31	-0.56	0.27	0.24	-0.55	0.07	-0.01	-0.02	0.43	0.46	-0.13	0.08	0.22	0.52	0.26	-0.02	0.18	0.25	0.41	-0.23	-0.09	0.1	0.13
117.95	40.2	0.19	0.41	0.03	0.12	0.14	0.46	0.07	0.01	0.72	-0.36	0.06	0.28	-0.23	0.18	-0.28	-0.65	0.02	0.02	-0.33	0.36	0.18	0.18	0.16	-0.09	-0.45	-0.14	0.1	0.36	-0.49	0.1	0.29	0.04	-0.48	-0.05	0.08	-0.39	-0.14	-0.13	0.13	0.11	-0.04	-0.48	-0.56	0.25	0.19	0.67	0.13	-0.28	0.11	0.22	-0.43	-0.21	0.13	-0.14
118.95	40.4	0.31	0.33	0.06	0.03	-0.23	0.25	-0.34	-0.51	0.66	-0.44	-0.02	0.44	-0.31	0.14	-0.39	-0.65	0.19	-0.15	-0.11	0.26	0.48	0.39	-0.13	-0.4	-0.42	-0.12	-0.1	0.22	-0.5	0.03	0.28	0	-0.52	-0.06	0.26	-0.38	0.24	-0.25	0.05	0.18	0.27	-0.14	-0.29	0.32	0.13	0.36	0.32	-0.18	0.31	0.38	-0.3	-0.18	0.27	-0.26
119.6	39.93	0.12	0.52	-0.53	-0.02	0.2	0.2	-0.17	-0.19	0.03	-0.38	0.05	0.25	-0.15	0.55	-0.07	-0.77	-0.12	-0.04	-0.09	-0.24	0.96	-0.05	-0.49	-0.68	-0.39	-0.28	0.11	0.07	-0.49	-0.16	-0.14	-0.43	-0.23	0	-0.49	-0.04	0.02	-0.39	0.59	-0.17	0.47	-0.01	-0.62	1.03	0.25	0.28	0.16	-0.26	0.46	-0.07	0.3	0.37	0.8	0.22
120.35	40.35	-0.01	0.2	-0.19	-0.16	-0.18	0.38	0.04	-0.49	0.43	-0.28	-0.22	0.26	-0.01	0.42	-0.24	-0.73	0.27	0.03	0.12	0.23	0.95	0.09	-0.23	-0.37	-0.36	0	-0.02	0.12	-0.29	0.24	0.09	-0.47	-0.38	0.23	-0.26	-0.19	-0.23	-0.1	0.32	-0.11	0.33	0.18	-0.6	0.28	0.1	0.53	0.11	-0.28	0.56	0.01	-0.37	0.21	0.42	-0.14
